id,timestamp,window_start,client_ip,server_ip,direction,protocol,service,src_port,dst_port,size,flags
233,1759201267.15707,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
234,1759201267.15707,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
235,1759201267.15707,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
236,1759201267.15811,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
237,1759201267.15811,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
238,1759201267.15811,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
239,1759201267.1591,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
240,1759201267.1591,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
241,1759201267.1591,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
242,1759201267.1591,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
243,1759201267.1601,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
244,1759201267.1601,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,79,
245,1759201267.1601,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
246,1759201267.16111,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
247,1759201267.16111,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
248,1759201267.16111,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
249,1759201267.16111,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
250,1759201267.16111,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
251,1759201267.16111,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
252,1759201267.16111,2025-09-30T03:01:03Z,172.104.218.101,192.168.0.4,IN,TCP,,443,52940,88,PA
253,1759201267.16383,2025-09-30T03:01:03Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
254,1759201267.16383,2025-09-30T03:01:03Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,92,
255,1759201267.20343,2025-09-30T03:01:03Z,172.104.218.101,192.168.0.4,OUT,TCP,,52940,443,54,A
256,1759201267.35874,2025-09-30T03:01:03Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
257,1759201267.35874,2025-09-30T03:01:03Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,92,
258,1759201267.43389,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
259,1759201267.43389,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
260,1759201267.43389,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
261,1759201267.43389,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
262,1759201267.43389,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
263,1759201267.43389,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
264,1759201267.43389,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
265,1759201267.43389,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
266,1759201267.43389,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
267,1759201267.43389,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,79,
268,1759201267.43389,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
269,1759201267.43389,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
270,1759201267.43389,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
271,1759201267.43389,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
272,1759201267.43389,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
273,1759201267.43389,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
274,1759201267.4436,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
275,1759201267.4436,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
276,1759201267.4436,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
277,1759201267.4436,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
278,1759201267.4436,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
279,1759201267.44538,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
280,1759201267.44538,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
281,1759201267.44538,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
282,1759201267.44538,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
283,1759201267.44538,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
284,1759201267.44538,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
285,1759201267.44538,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
286,1759201267.44538,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
287,1759201267.44538,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
288,1759201267.44832,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
289,1759201267.44876,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,79,
290,1759201267.44908,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
291,1759201267.44944,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
292,1759201267.44977,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
293,1759201267.44977,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
294,1759201267.44977,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
295,1759201267.4508,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
296,1759201267.4508,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
297,1759201267.4508,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
298,1759201267.4518,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
299,1759201267.4518,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
300,1759201267.4518,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
301,1759201267.45277,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
302,1759201267.45277,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
303,1759201267.45277,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
304,1759201267.45381,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
305,1759201267.45381,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
306,1759201267.45482,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
307,1759201267.45482,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
308,1759201267.45482,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
309,1759201267.45582,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
310,1759201267.45582,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
311,1759201267.45582,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
312,1759201267.45682,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
313,1759201267.45682,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,62,
314,1759201267.45682,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
315,1759201267.45782,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,79,
316,1759201267.56246,2025-09-30T03:01:03Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
317,1759201267.56246,2025-09-30T03:01:03Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,92,
318,1759201267.59959,2025-09-30T03:01:03Z,5.79.67.26,192.168.0.4,OUT,UDP,,31689,62902,146,
319,1759201267.72364,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
320,1759201267.72364,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
321,1759201267.72364,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
322,1759201267.72364,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
323,1759201267.72364,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
324,1759201267.72364,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
325,1759201267.72364,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
326,1759201267.72364,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
327,1759201267.72364,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
328,1759201267.72364,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
329,1759201267.72364,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,96,
330,1759201267.72364,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
331,1759201267.72364,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
332,1759201267.72364,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
333,1759201267.72917,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
334,1759201267.72917,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
335,1759201267.72917,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
336,1759201267.72917,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
337,1759201267.72917,2025-09-30T03:01:03Z,192.168.0.255,192.168.0.4,OUT,UDP,,53854,32414,63,
338,1759201267.72917,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
339,1759201267.72917,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
340,1759201267.72917,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
341,1759201267.72917,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
342,1759201267.72917,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
343,1759201267.72917,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
344,1759201267.72917,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
345,1759201267.72917,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
346,1759201267.73402,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
347,1759201267.73402,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
348,1759201267.73478,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
349,1759201267.73478,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
350,1759201267.73516,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
351,1759201267.73552,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
352,1759201267.73592,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
353,1759201267.73624,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,79,
354,1759201267.73624,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
355,1759201267.73725,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
356,1759201267.73725,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
357,1759201267.73725,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
358,1759201267.73825,2025-09-30T03:01:03Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,101,
359,1759201267.73825,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,71,
360,1759201267.73825,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
361,1759201267.73825,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
362,1759201267.73925,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
363,1759201267.73925,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
364,1759201267.73925,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
365,1759201267.73925,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
366,1759201267.74085,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
367,1759201267.74085,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
368,1759201267.74085,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
369,1759201267.74085,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
370,1759201267.74186,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
371,1759201267.74186,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
372,1759201267.74186,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
373,1759201267.74286,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
374,1759201267.74286,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,79,
375,1759201267.74286,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
376,1759201267.74386,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
377,1759201267.74386,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
378,1759201267.74436,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
379,1759201267.74436,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
380,1759201267.74436,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,62,
381,1759201267.74537,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
382,1759201267.75389,2025-09-30T03:01:03Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,62,
383,1759201267.75889,2025-09-30T03:01:03Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
384,1759201267.75889,2025-09-30T03:01:03Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,92,
385,1759201267.80261,2025-09-30T03:01:03Z,34.158.255.62,192.168.0.4,OUT,TCP,,57433,4070,65,PA
386,1759201267.8239,2025-09-30T03:01:03Z,5.79.67.26,192.168.0.4,IN,UDP,,62902,31689,352,
387,1759201267.90122,2025-09-30T03:01:03Z,192.168.0.255,192.168.0.4,OUT,UDP,,53853,32412,63,
388,1759201267.92369,2025-09-30T03:01:03Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,62,
389,1759201267.94921,2025-09-30T03:01:03Z,34.158.255.62,192.168.0.4,IN,TCP,,4070,57433,65,PA
390,1759201267.9536,2025-09-30T03:01:03Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
391,1759201267.9536,2025-09-30T03:01:03Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,92,
392,1759201267.99667,2025-09-30T03:01:03Z,34.158.255.62,192.168.0.4,OUT,TCP,,57433,4070,54,A
393,1759201414.13796,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
394,1759201414.13897,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
395,1759201414.13897,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
396,1759201414.13897,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,79,
397,1759201414.14894,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
398,1759201414.14996,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
399,1759201414.14996,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
400,1759201414.16833,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
401,1759201414.16833,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
402,1759201414.16933,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
403,1759201414.16933,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
404,1759201414.16933,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
405,1759201414.17584,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
406,1759201414.17684,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
407,1759201414.17684,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
408,1759201414.17784,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
409,1759201414.18202,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
410,1759201414.18202,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
411,1759201414.18302,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
412,1759201414.18728,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
413,1759201414.18728,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
414,1759201414.18728,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
415,1759201414.18728,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
416,1759201414.18728,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
417,1759201414.18728,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
418,1759201414.18728,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
419,1759201414.20181,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
420,1759201414.20181,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
421,1759201414.20332,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
422,1759201414.20332,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
423,1759201414.20332,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
424,1759201414.20433,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
425,1759201414.20433,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
426,1759201414.20433,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
427,1759201414.20533,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
428,1759201414.20533,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
429,1759201414.20533,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
430,1759201414.20633,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
431,1759201414.20633,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
432,1759201414.20633,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
433,1759201414.20733,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
434,1759201414.20733,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
435,1759201414.20733,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
436,1759201414.20809,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
437,1759201414.20809,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
438,1759201414.20809,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
439,1759201414.2091,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
440,1759201414.2091,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
441,1759201414.2091,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
442,1759201414.2101,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
443,1759201414.2101,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
444,1759201414.2101,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
445,1759201414.2111,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
446,1759201414.2111,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
447,1759201414.2111,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
448,1759201414.2111,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
449,1759201414.2121,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
450,1759201414.2121,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
451,1759201414.2121,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
452,1759201414.2131,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
453,1759201414.2131,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
454,1759201414.2131,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
455,1759201414.2131,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
456,1759201414.2131,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
457,1759201414.2131,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
458,1759201414.2131,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
459,1759201414.2131,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
460,1759201414.2131,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,79,
461,1759201414.2131,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
462,1759201414.2131,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
463,1759201414.2131,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
464,1759201414.21759,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
465,1759201414.21759,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
466,1759201414.21824,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
467,1759201414.21883,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
468,1759201414.21883,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
469,1759201414.21983,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
